mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59250.13,1.53e-16,5.32e-18,1.4825e-16,6.493333333333334e-18
59252.13,1.59e-16,4.63e-18,1.4875e-16,6.590000000000003e-18
59254.13,1.51e-16,4.82e-18,1.4831666666666666e-16,6.838888888888892e-18
59256.15,1.55e-16,5.87e-18,1.4811666666666665e-16,7.144444444444447e-18
59260.13,1.51e-16,9.72e-18,1.4808333333333333e-16,7.012777777777781e-18
59264.14,1.52e-16,9.77e-18,1.4761666666666665e-16,6.863888888888891e-18
59266.15,1.67e-16,1.5e-17,1.4754999999999998e-16,6.71277777777778e-18
59268.15,1.57e-16,1.28e-17,1.4745e-16,6.86555555555556e-18
59425.42,1.59e-16,1.94e-17,1.4735e-16,6.888333333333339e-18
59428.44,1.33e-16,7.06e-18,1.4745e-16,6.7466666666666716e-18
59434.44,1.42e-16,3.99e-18,1.4738333333333332e-16,6.727222222222227e-18
59436.44,1.42e-16,4.13e-18,1.4768333333333334e-16,7.01666666666667e-18
59439.46,1.47e-16,5.37e-18,1.4828333333333332e-16,6.995555555555561e-18
59442.47,1.37e-16,3.36e-18,1.4831666666666666e-16,6.925555555555561e-18
59449.44,1.4950000000000001e-16,2.3899999999999998e-17,1.4825e-16,6.940000000000003e-18
59456.48,1.55e-16,6.18e-18,1.4798333333333332e-16,6.713888888888893e-18
59459.42,1.36e-16,3.51e-18,1.4805e-16,6.816111111111115e-18
59460.44,1.39e-16,3.5e-18,1.4835e-16,7.168333333333339e-18
59460.46,1.52e-16,3.66e-18,1.4845e-16,7.290000000000005e-18
59461.44,1.42e-16,2.87e-18,1.4793333333333332e-16,7.34166666666667e-18
59462.47,1.51e-16,2.92e-18,1.478e-16,7.27666666666667e-18
59463.43,1.43e-16,3e-18,1.4761666666666667e-16,7.183888888888892e-18
59463.44,1.45e-16,3.2e-18,1.4648333333333334e-16,7.039444444444446e-18
59464.46,1.42e-16,3.9e-18,1.461e-16,6.820555555555559e-18
59465.44,1.4e-16,3.61e-18,1.4610000000000002e-16,6.773888888888892e-18
59467.46,1.56e-16,2.91e-18,1.4613333333333332e-16,6.791666666666669e-18
59469.44,1.56e-16,3.03e-18,1.4665e-16,6.891666666666669e-18
59471.4,1.37e-16,5.2e-18,1.4688333333333333e-16,6.702777777777779e-18
59474.42,1.44e-16,2.81e-18,1.4691666666666665e-16,6.676111111111115e-18
59477.33,1.47e-16,1.52e-17,1.4688333333333333e-16,6.718888888888892e-18
59478.42,1.55e-16,1.42e-17,1.4718333333333333e-16,6.998333333333336e-18
59479.35,1.68e-16,1.875e-17,1.4718333333333333e-16,6.963333333333337e-18
59484.4,1.54e-16,7.815e-18,1.4766666666666667e-16,6.568333333333336e-18
59487.44,1.395e-16,5.82e-18,1.4793333333333332e-16,6.374444444444446e-18
59488.39,1.47e-16,3.92e-18,1.4796666666666667e-16,6.318333333333335e-18
59489.38,1.4650000000000001e-16,4.21e-18,1.4810000000000003e-16,6.3644444444444465e-18
59496.36,1.33e-16,7.18e-18,1.4811666666666665e-16,6.389444444444449e-18
59501.4,1.455e-16,3.755e-18,1.4848333333333335e-16,6.332222222222226e-18
59504.42,1.59e-16,7.85e-18,1.4875e-16,6.4972222222222245e-18
59505.23,1.34e-16,1.52e-17,1.4898333333333333e-16,6.751111111111114e-18
